hotel_name,hotel_lat,hotel_lon
Maison de Ville en Avignon,43.9316823,4.8132863
Appartement Garance,43.9512814,4.80403522
COWOOL AVIGNON,43.93297914,4.8319067
Hôtel Cloitre Saint Louis Avignon,43.9438081,4.80494678
Hôtel de l'Horloge,43.9489672,4.80547249
Appartement Cosy Centre Historique Avignon,43.9470724,4.8094123
Escale évasion,43.8150622,4.3359435
Mas de Boudan,43.82080551,4.3712532
Ingrid Mary,43.819014,4.325773
Le Bohème P2 Confort downtown,43.8325887,4.3520947
Jolie annexe du mas dans le cœur de la garrigue nîmoise,43.878316,4.403321
Appartement Romanité,43.831942,4.364727
Le Cocoon - Studio City center,43.8388238,4.345559
L’entrepôt secret,43.804133,4.315783
Moulin du Pont d'Alzon,44.0201613,4.43052644
Hotel d'Angleterre,43.94461632,4.80061233
Le trente trois,44.00964195,4.41788524
Uzès à pied,44.0124311,4.4192362
Le Mas Blanc Uzès,44.04406717,4.40603612
Le Portalet,44.01116717,4.42071411
La Villa Léa,44.0143623,4.41091965
Appartement des amoureux,44.008349,4.4077357
HÔTEL B&B Ville Active,43.8157834,4.3463127
Logis Uzès Pont du Gard,44.00284485,4.41645205
liste rouge,43.847304,4.32921
Cosy CROCO - Appart T2 Centre Nîmes - Wifi et Parking,43.8428856,4.3590621
studio meublé ensoleillé fibre sfr box,43.85314052,4.39730364
le Bénédictins,43.8411199,4.3534314
le pool house,43.863235,4.39901
LE ROYAL P2 - HYPER CENTer - TERRACE,43.83297,4.354871
Le jungle charmant appartement avec extérieur,43.83806996,4.36819319
Odalys City Aix en Provence L'Atrium,43.52409101,5.45521617
Aparthotel Adagio Aix-en-Provence Centre,43.52890621,5.44086903
City Résidence Aix-en-Provence,43.5285445,5.42601228
Campanile Aix-en-Provence Sud - Pont de l'Arc,43.51191632,5.43665394
Chambres d'hôtes Artelit,45.76289758,4.82713938
Mazet de vacances dans le Domaine de l'Espaï,43.77717,5.972271
Cosy studio in the centre of Aix-en-Provence - Welkeys,43.5296047,5.442685
Hôtel Cézanne Boutique-Hôtel,43.52356201,5.44593707
Odalys City Aix en Provence Le Clos de la Chartreuse,43.530003,5.42569578
Maison de village en Provence,43.7163932,6.1338845
Chambre d'Hôtes L'Odalyre,43.84262141,6.21861577
Les Bastides de l'Auviduery,43.63813126,6.1689949
Studi-Hôtel Résidence Plein Voile,43.773656,6.208357
CHEZ JOSE,43.81776759,6.09203652
Le Romulus,43.8259598,6.12769536
B&B Hôtel Aix-en-Provence Le Tholonet,43.51126943,5.48701439
Le Petit Panier Studio Marseille Vieux Port by MAISONMARS,43.2978666,5.3654236
Holiday Inn Express Marseille Saint Charles,43.30272424,5.37933044
Odalys City Marseille Le Dôme,43.31106501,5.40359886
Les appartements chics du Vieux-Port,43.29314651,5.37836383
Aparthotel Adagio Access Marseille Saint Charles,43.30459067,5.3819409
GuestReady - Lovely Loft Part Dieu,45.76356548,4.85406427
Staycity Aparthotels Centre Vieux Port,43.30046625,5.37444157
Large and renovated flat for 6 people in Part-Dieu district Lyon - Welkeys,45.7558307,4.8548502
Appart' Charmettes,45.76602711,4.86708287
Aparthotel Adagio Marseille Prado Plage,43.26446359,5.37592135
La Suite Miroirs - 46sq m flat in the heart of Vieux Lyon,45.7643294,4.8283565
DIFY Louis Blanc - Brotteaux,45.76523974,4.85365374
Alexandra,45.75276979,4.8290652
Mama Shelter Lyon,45.74695278,4.84526776
GuestReady - T1 BIS - Cosy and Lovely,45.7494427,4.8419454
CASSIS PARADISE 1,43.232876,5.5412173
HOTEL DES CALANQUES,43.213611,5.539561
Citadines Castellane Marseille,43.28282806,5.38725905
Au Cœur de Cassis,43.215784,5.537901
Leï Tapenié 2 par Dodo-a-Cassis,43.2162174,5.53718701
Giovannina N5,43.221287,5.536331
Studios Castellane,43.8466359,6.5139616
Sweet SEA HOME vue mer,43.21729234,5.53577062
Le Galet de Cassis by K6&you,43.21341379,5.54048885
Les Cocons Emeraude et Fleuri,45.748674,4.851886
ibis Lyon Part Dieu Les Halles,45.76192412,4.85131681
Vast studio near Tête d'Or and Part-Dieu,45.7709833,4.8547429
Suite Gambetta Cosy et Design,45.75219182,4.85242893
DIFY Drevet - Bellecour,45.75556934,4.82649912
Suite Oris,45.7400657,4.8518141
Suite Garibaldi Cosy et Design,45.75217544,4.85236644
Avignon Grand Hotel,43.94254506,4.80436206
Cœur de Provence GP,43.9454089,4.8141872
Campanile Avignon Sud - Montfavet la Cristole,43.92592594,4.85080719
Résidence Les Cordeliers,43.94409296,4.81142029
Mas Bois Fontaine,43.765067,4.363526
Plein ciel - Premiere conciergerie,43.8295877,4.3530005
Maison de Fogasses : Luxury Apartments,43.9474485,4.8078713
Hôtel Le Colbert,43.94411137,4.80579557
ibis Avignon Sud,43.92607107,4.84903291
Cosy CROCO - Appart T2 Centre Nîmes - Wifi et Parking,43.8428856,4.3590621
Terrasse tropézienne centre Nimes,43.8418084,4.3578191
La Maison du soleil & du sourire,43.82842167,4.32076317
Le Pastel - P2 Comfort - City center,43.834412,4.347263
Le Nido - Studio in the heart of the city,43.8372,4.346859
appartement neuf P3 50m2,43.838739,4.38023629
B&B Villa de Margot,43.95249614,4.81014222
Kira,44.01168919,4.42128514
Hostellerie Provençale,44.00924515,4.41617399
La Maison d'Uzès Relais & Châteaux,44.01274447,4.42113072
Petit cocon en plein centre historique d'Uzès (place aux herbes),44.0115607,4.4182848
Comme Chez Soi,44.0099414,4.4180238
Patio De Violette,44.02843142,4.42002386
Le Sabotier,44.01135925,4.41826268
Odalys City Aix en Provence Les Floridianes,43.52133318,5.44477701
Apartment Au Gré Du Voyage,44.0138602,4.42187353
Résidence Les Académies Aixoise,43.52724,5.404795
Hôtel de France,43.52693137,5.44626698
Zenitude Hôtel-Résidences Le Tholonet,43.51184318,5.48670664
HRI Les Floridianes,43.5213142,5.4448007
Hôtel Le Mozart,43.52191762,5.45787156
La Caravelle,43.52485921,5.45370072
Renaissance Aix-en-Provence Hotel,43.52624048,5.43820493
Aparthotel Adagio Marseille Vieux Port,43.30144218,5.3706944
Citadines Prado Chanot Marseille,43.27647108,5.3911972
Residhotel Vieux Port,43.29681825,5.37305743
Hôtel 96,43.239497,5.4062465
DIFY Jungle Jean Mace,45.7408777,4.8519101
La Maison Debourg,45.76505738,4.8280322
Les Cocons - Appartements d'Hôtes Design,43.2947539,5.37627809
GuestReady - Superb Apartment Close to the Quays in the Heart of Lyon,45.7555218,4.8406461
Rougetomette,43.83003691,4.36611269
Appartement Privé Climatisé entre Arènes et Maison Carrée,43.835906,4.3563627
Apparteo Marseille,43.26811604,5.3945848
Toyoko INN Marseille Saint Charles,43.304229,5.376624
Dreamy Flat Lyon - Hyper-Centre - Jean Macé - Studio Cosy,45.7457977,4.8495835
Grand studio confort,43.8190886,4.3460265
SUPERBE VILLA 85 m2 NIMES CAREMEAU,43.8219111,4.3259879
Little corner of Paradise,43.8577085,4.3322318
L’entrepôt Secret ( Suite Gourmandise ),43.804133,4.315783
sous un olivier,43.2150811,5.5419429
Les Gîtes de Cayenne - Gîte Olivia,44.0121786,4.4063181
Les Olives,43.99579924,4.42739208
Les toîts d'Uzès,44.0132,4.41806849
Ma Lou,44.0098724,4.4180049
La Maisonnette romantique,44.01075172,4.41664519
Appartement de charme dans le cœur historique d’Uzès,44.01250536,4.42093049
La Petite Maison - Uzès,44.01060595,4.41790571
Une chambre à Uzès,44.0118323,4.4185005
studio hypercentre courteissade,43.5273666,5.4482033
Casa Hotel,43.52741865,5.44165731
Nuitées Aixoises,43.53168866,5.45074307
Beau T2 clim terrasse idéalement situé,43.50949254,5.44053694
Golden Tulip Aix en Provence,43.52879731,5.42567968
Campanile Aix en Provence Ouest Jas-De-Bouffan,43.52096753,5.41811049
Hôtel Paul,43.53336324,5.44605643
L'Appart Elegance Part Dieu,45.75607441,4.85623601
Le Cosy Home T2 CityCenter Wifi-Netflix,43.2946393,5.3815044
Best Western PLUS Hôtel de l'Arbois,43.49012552,5.35180829
Ibis Marseille Centre Prefecture,43.29155323,5.38197108
Le Cabaret Vip SPA,45.74485103,4.84451524
Hôtel Life Marseille VP - Vieux Port,43.29443608,5.37478209
Appartement T1 Métro Mermoz,45.7333391,4.88409398
Residhome Marseille,43.302737,5.365624
Novotel Suites Marseille Centre Euromed,43.30796539,5.36746502
Residence Services Calypso Calanques Plage,43.25110681,5.38970053
Vertigo Hotel Gare Centre Nîmes,43.833162,4.366397
La chambre haute,43.861261,4.366921
Le Ryad Boutique Hôtel,43.29769229,5.38353682
Mini Loft,43.2150514,5.539857
Lou Bèu par Dodo-a-Cassis,43.21115104,5.54864671
Maisonette de pêcheur,43.2150615,5.5393056
sous un olivier,43.2150811,5.5419429
studio cassis 2,43.2122485,5.5426689
Estivado Sea View,43.2092005,5.52378
Villa Antheroc par Dodo-a-Cassis,43.22091658,5.5345938
Leï Tapenié par Dodo-a-Cassis,43.216041,5.5369932
LOCAPPART CASSIS en Provence,43.2149899,5.5382298
Appartement au cœur de cassis vue sur le parc,43.21338879,5.54030781
Hôtel Le Médiéval,43.94930611,4.8093456
Kyriad Marseille Centre Paradis-Préfecture,43.2887287,5.37895238
CASSIS 72 m2 Confort et Calme,43.21462302,5.54361251
BELLE VUE MER,43.215131,5.5308436
Appartement Plage Cassis Village parking,43.2135692,5.5410127
Appartement Bellevue,43.21499285,5.53637189
Cocon au Soleil 1827,43.29654954,5.39145293
Les appartements chics du Vieux-Port,43.29314651,5.37836383
Maison Dormoy,43.300563,5.396622
Residhotel Vieux Port,43.29681825,5.37305743
New Hotel Le Quai - Vieux Port,43.29603122,5.37489071
Résidence Carpe Diem,43.30983566,5.39277493
Mercure Marseille Centre Vieux Port,43.29868005,5.37532523
studio avec terrasse intra muros,43.9487059,4.8094519
#T2 Intra-muros Avignon,43.9473484,4.8127817
Chapelle du Miracle,43.94448303,4.79949588
Hôtel Cloitre Saint Louis Avignon,43.9438081,4.80494678
Studio Vue Palais des Papes,43.9503,4.80580559
Hotel Cristol,43.92633935,4.85013127
LES HALLES-PARKING-AVIGNONSMILE,43.9469767,4.8102906
l'Authentique - Appt sur le Port - Parking,43.2142921,5.5381569
Appartement Le Panoramic,43.216085,5.544855
Cassis,43.2188001,5.540231
canaille candelle,43.2211379,5.5339537
Feel Good Cassis,43.2078073,5.5202032
Villa la Grande Bastide,43.21417528,5.55389388
LE BONHEUR AVEC PISCINE ET JARDIN,43.232818,5.554561
Newhotel of Marseille - Vieux Port,43.29204847,5.35977781
Château Beaupin Chambre d'Hôtes et Appartements,43.24068638,5.38181484
Staycity Aparthotels Centre Vieux Port,43.30046625,5.37444157
Best Western Hotel Marseille Bourse Vieux Port by Happyculture,43.29732159,5.37753899
Studio Indépendant - Quartier Résidentiel,43.306186,5.4479243
Citadines Prado Chanot Marseille,43.27647108,5.3911972
Hôtel 96,43.239497,5.4062465
Prêcheurs Studios,43.53030053,5.45182586
Les Gémeaux,43.95130331,4.8281613
COWOOL AVIGNON,43.93297914,4.8319067
Au Saint Roch - Hôtel et Jardin,43.94290138,4.79804277
Novotel Suites Marseille Centre Euromed,43.30796539,5.36746502
Charming flat in the heart of Avignon - Welkeys,43.9483307,4.8076038
Appartement Cosy Centre Historique Avignon,43.9470724,4.8094123
Studio Cosy,43.9478297,4.8115063
Romantic Flat in the heart of the city,43.94861244,4.80449009
Le Club,43.2177425,5.5386536
LA PLAGE,43.2134766,5.5386197
VISTABELLA by K6 Conciergerie,43.2133471,5.5388441
Le Panoramic par Dodo-a-Cassis,43.216085,5.544855
L'atypique par Dodo-a-Cassis,43.21528,5.537239
Lou Corail,43.2135692,5.5410127
Mercure Avignon Gare TGV,43.92929,4.784118
Beautiful flat with balcony in downtown Marseille - Welkeys,43.3047853,5.3691995
Appartement Bormes-les-Mimosas,43.123728,6.352994
Le Borély: Appartement climatisé avec 2 chambres,43.2552348,5.3835876
Ô Pied du PanierVieux PortSpacieuxWifiNetflix,43.295984,5.364138
Le cocon du Vieux-Port,43.2939926,5.3749503
CABINE 56 - Comme une cabine de Bateau à l'entrée du Port,43.2973679,5.3643209
Ibis Budget Marseille Timone,43.295242,5.400739
B&B Hôtel Aix-en-Provence Le Tholonet,43.51126943,5.48701439
Aparthotel Adagio Marseille Prado Plage,43.26446359,5.37592135
City Résidence Marseille,43.29074564,5.41857183
HRI Les Floridianes,43.5213142,5.4448007
Èrsextius,43.5261678,5.4506923
Séjours & Affaires Aix-en-Provence Mirabeau,43.52524078,5.441266
Appart’City Aix en Provence – La Duranne,43.49249327,5.35120279
ibis Aix en Provence,43.51138683,5.46482384
Golden Tulip Aix en Provence,43.52879731,5.42567968
Les Ecrins d'Aix-en-Provence,43.5405784,5.4292399
Hotel Boquier,43.9446966,4.80499312
Brit Hotel Avignon Sud Le Calendal,43.92598583,4.85163599
Les papalines,43.93564849,4.81162884
Bright Apt for two at 8 min from Utopia Cinema,43.94762,4.80677
A l'ombre du Palais,43.951729,4.810339
Avignon Grand Hotel,43.94254506,4.80436206
Appartement Bormes-les-Mimosas,43.144797,6.337341
Premiere Classe Avignon Courtine Gare TGV,43.93020671,4.79032874
La Bastide des Anges,43.96788289,4.83388245
Studio Bormes in Blue à La Favière - Classé 3 étoiles,43.12257018,6.35774943
L’Heure Bleue,43.12245217,6.35601327
Villa Nais B&B,43.15915543,6.32169306
Bright 22 m Comfortable in Bormes-les-Mimosas,43.151629,6.342461
Studio Le Clos des Mimosas,43.1427057,6.3358971
BELLA VISTA T3 RDJardin 6 pers LA FAVIERE BV04B 56 mètre carré Piscine sur le toit et vue panoramique Garage prive,43.123106,6.354528
TÉ O SUD: LÉON BOURGEOIS- Duplex avec terrasse,43.3015093,5.3913611
Grand T3 classé 3 étoiles- CLIM + 2 terrasses,43.1453789,6.3470527
Studio à 10 min à pied Notre-Dame de la Garde,43.281735,5.3742432
Cosy studio in the centre of Aix-en-Provence - Welkeys,43.5296047,5.442685
Furnished apartment in the heart of the city near all the amenities,43.531277,5.44944
Villa Gallici Hôtel & Spa,43.53610103,5.44878814
Appartement T2 Cosy sur Aix,43.5011691,5.3858368
Private apartment with furnished terrace garden & parking near amenities,43.519135,5.454833
Èrsextius,43.52654229,5.45073956
Golden Tulip Marseille Euromed,43.30972177,5.36703444
Renaissance Aix-en-Provence Hotel,43.52624048,5.43820493
Escale Oceania Aix-en-Provence,43.51275995,5.46111703
HYPERCENTRE 10 MIN DE LA GARE D'AVIGNON - Appartement charmant et lumineux,43.9475645,4.8076837
EPI,43.9436364,4.8223767
Apartment Les Mimosas Bleus-3,43.101876,6.365572
Apartment L'Amirauté,43.122494,6.357174
POSEIDON - MAZET G - 58 m2 - Piscine privée - Garage individuel -,43.12415,6.351192
LES TERRACH,43.1441295,6.3514904
POSEIDON - MAZET E - 58 m2 - en Duplex - Piscine et garage -,43.12415,6.351192
Appartement Bormes-les-Mimosas,43.123399,6.354647
POSEIDON - MAZET B - 58 m2 -,43.12415,6.351192
Appartement Bormes-les-Mimosas,43.123438,6.352387
ibis Avignon Sud,43.92607107,4.84903291
Studio L'escapade classé 3 étoiles,43.1228185,6.3543924
Hôtel Rotonde,43.52391014,5.44249445
Apartment with furnished terrace close to the historic center of the city,43.5348892,5.4555644
Furnished studio in the historic center close to the Place des Cardeurs,43.5307375,5.446969
Apartment Les Muriers Blancs,43.54306433,5.44108629
Casa Hotel,43.52741865,5.44165731
Negrecoste Hôtel & Spa,43.52684969,5.44901088
TheCampus Résidence - Aix en Provence,43.496316,5.342152
Le Mas D'Entremont,43.55038715,5.42617321
studio au coeur du village de bormes les mimosas,43.1507277,6.3424995
Apartment le Port de Bormes,43.121908,6.36352
Appartement Bormes-les-Mimosas,43.12151,6.357799
Apartment Côte d'Azur-13,43.122823,6.35579
Appartement Bormes-les-Mimosas,43.123367,6.352308
Appartement Bormes-les-Mimosas,43.123268,6.353343
Appartement Bormes-les-Mimosas,43.147461,6.333876
Hotel Terminus Saint-Charles,43.30128993,5.38017333
Hotel En Ville,43.53214206,5.45144632
Les Bastides de Chanteraine,43.76273431,6.21918202
La Bastide du Calalou; BW Signature Collection,43.65436638,6.16950452
Lou Paradou,43.760622,5.888974
Mama Shelter Marseille,43.2906598,5.38873054
Terres de France - Résidence Côté Provence,43.757202,5.89661
Le Vieux Château,43.77559101,6.24333876
Camping La Ferme de Castellane,43.83862066,6.54142499
Les Canyons du Verdon,43.85067238,6.50822997
Residence de Plein Air Panoramique à la Porte des Gorges du Verdon,43.83927457,6.49366021
Les deux mas,43.14393659,6.33632324
Maison CÉDÉJI,43.71601901,6.13378942
Camping Calme et Nature,43.83796907,6.49042815
Clos Augusta,43.81755696,6.09606973
Mazet Lavande,43.77717,5.972271
Hôtel Les Deux Lions,43.81530926,6.09147906
Hotel Le Panoramic,43.77502273,6.33275881
Domaine le Commandaire,43.83913079,6.1366917
L'Auberge de Baudinard,43.71600388,6.13406986
Camping Frédéric Mistral,43.84615569,6.50986075
Le petit atelier,43.142501,6.3491788
Boulevard du Soleil,43.14923281,6.34197015
Village Vacances La Manne,43.13043806,6.33633699
Hotel La Voile,43.12549,6.3573
Hôtel Paradis,43.144686,6.335125
La petite Provence,43.15127099,6.34190677
Hôtel de la Plage - HDLP,43.124617,6.357572
Studio centre historique de Bormes les Mimosas,43.15036057,6.34262603
Auberge des crêtes,43.77985125,6.35586177
Auberge du Point Sublime,43.794304,6.39857
Studio à 100 mètres des Thermes,43.75763135,5.88885736
Altitude 823,43.77633074,6.2425231
Hotel La Fontaine,43.76949783,5.94437867
Le Relais de Moustiers,43.84716781,6.2214762
Le Jasmin,43.77998629,6.09911418
Nice Studio with BALCONY at 7 min from the BEACH,43.12277593,6.35486943
Belambra Clubs Montpezat - Le Verdon,43.7503892,6.08834624
Hostellerie du Cigalou - Les Collectionneurs,43.1519579,6.3432835
Asklan,43.12264843,6.35946596
Appartement Bormes-les-Mimosas,43.121214,6.357522
Studio spacieux proche plage. Wi-fi,43.12287159,6.35743471
Eden Rose Grand Hotel BW Premier Collection,43.152872,6.342654
Hôtel Les Mimosas,43.14918793,6.30026087
Hotel Les Jardins de Bormes,43.14893354,6.30326629
Studio Village de Bormes les Mimosas,43.1512675,6.342021
Studio cabine Les Rives de la Favière piscine et tennis les pieds dans l'eau,43.1208921,6.3578873
Maison 9 personnes - 7 min à pied de la mer,43.1043746,6.3294485
villa sylvia bormes les mimosas,43.14313458,6.34788779
Villa Mimosas,43.1406139,6.3512346
Camping Clau Mar Jo,43.13461923,6.34677574
Le Relais de Moustiers,43.84716781,6.2214762
Le Jasmin,43.77998629,6.09911418
Novotel Aix-en-Provence Beaumanoir,43.5134822,5.46591148
Hotel & Spa des Gorges du Verdon,43.77533343,6.34465277
Auberge Cozy&Family,43.77546275,6.34172102
Camping Arbre de Vie,43.777784,6.102316
Le Saint Clair,43.828239,6.223991
La Cigale du Désire,43.819226,6.1086785
Logis de la Rose,43.7585611,5.88355422
Hotel le Belvédère,43.84601448,6.22133017
Le Petit Fabre,43.786047,6.124812
Le Mas De La Chérine,43.71726591,6.02366209
la métairie de Martine,43.8194144,6.0910195
Résidence les Cades,43.734301,5.970543
Hotel du Levant,43.84662575,6.51355416
Le Verdon,43.75820852,5.8968915
Domaine De Bertrandy,43.80604976,6.04707991
Hotel Grand Canyon du Verdon,43.75062075,6.32130259
Camping La Pinede,43.74802319,5.88277853
Loc Alp Verdon,43.81737227,6.09236278
La maison de jules,43.847183,6.222456
Camping RCN Les Collines de Castellane,43.82434503,6.56994492
Appartement Bormes-les-Mimosas,43.122822,6.35579
Hotel Les Restanques De Moustiers,43.83962281,6.22201681
Superbe Duplex 35m2 vue mer avec piscine,43.1431217,6.3521398
Lagrange Aparthotel Lyon Lumière,45.74645865,4.86893088
Résidence Montempô Part Dieu,45.75916256,4.86523747
Appart'City Lyon Part Dieu Garibaldi,45.75376918,4.85481441
MEININGER Hotel Lyon Centre Berthelot,45.746083,4.837187
Residhome Lyon Gerland,45.7370505,4.83739883
Comfort Suite Rive Gauche Lyon Centre,45.74916933,4.8387339
Authentic studio in Vieux Lyon,45.7577492,4.8249362
Odalys City Lyon Confluence,45.74457016,4.82010044
Campanile Lyon Centre Part-Dieu,45.76027411,4.86332774
Greet Hotel Lyon Confluence,45.748458,4.827753
Odalys City Lyon Bioparc,45.74010935,4.88837957
Néméa Appart Hotel Résidence So Cloud,45.75769,4.858226
Les Cocons Emeraude et Fleuri,45.748674,4.851886
Citadines Part-Dieu Lyon,45.76136272,4.8498369
Campanile Lyon Centre - Berges du Rhône,45.75669986,4.84195322
Hotel des Savoies Lyon Perrache,45.74973597,4.82985042
Radisson Blu Hotel,45.76106379,4.85515237
Residhotel Lyon Part Dieu,45.75560696,4.85917568
Modern studio in central Lyon,45.753631,4.8405672
Hotel ParkSaône,45.79229162,4.81869468
Appart' République,45.76034231,4.83644284
Novotel Lyon Confluence,45.74155672,4.81529206
Ibis Styles Lyon Croix Rousse,45.77968335,4.82668072
Boscolo Lyon Hotel & Spa,45.760833,4.837589
Le colostre T2,43.7697235,5.9465136
La Bastide du Paradou,43.84680371,6.21976241
Mercure Lyon Centre Château Perrache,45.74922688,4.82522696
L'Alto - Bel appartement spacieux et lumineux - Vue panoramique,45.7667371,4.848246
Appart'City Lyon Part Dieu Garibaldi,45.75376918,4.85481441
Cour des Loges Lyon,45.76328491,4.82741565
Odalys City Lyon Confluence,45.74457016,4.82010044
Hotel Lyon-ouest,45.788608,4.814676
Hôtel Taggât,45.76712817,4.84524831
Novotel Lyon Gerland Musée des Confluences,45.733195,4.823688
Campanile Lyon Centre - Berges du Rhône,45.75669986,4.84195322
Residhome Lyon Gerland,45.7370505,4.83739883
ibis Lyon Gerland Musée des Confluences,45.73332499,4.82288003
InterContinental Lyon - Hotel Dieu,45.758649,4.836915
Nice studio in the heart of the Presqu'île in Lyon - Welkeys,45.7697926,4.8341384
Charming 1br on the Saône riverbank Lyon,45.7791503,4.8080746
Warwick Reine Astrid - Lyon,45.77493176,4.84766364
DIFY Les Pentes - Centre-ville,45.769398,4.8320595
Hôtel Silky by HappyCulture,45.76312586,4.83446181
MHL - Maison Hotel Lyon,45.76775247,4.84403533
Odalys City Lyon Bioparc,45.74010935,4.88837957
Hôtel Le Roosevelt,45.76825734,4.84828323
Néméa Appart Hotel Résidence So Cloud,45.75769,4.858226
Le coeur Croix-rousse,45.77355923,4.8300664
Hôtel Axotel Lyon,45.74468421,4.825809
Suite Ocre,45.7400657,4.8518141
Honorê - Suite Mercière,45.7625698,4.83274854
Le Gary - Appartement atypique refait à neuf - A deux pas Parc Tête d'Or,45.7687173,4.8506878
Appart' Ney,45.76680612,4.85550431
Best Western Crequi Lyon Part Dieu,45.76181228,4.84681606
