city,hotel_name,hotel_lat,hotel_lon
Grenoble,le Chartreuse / Rent4night Grenoble,45.18565140,5.74387840
Grenoble,Grenoble Studio Europole Gare CEA MINATEC,45.19849591,5.71233407
Eguisheim,Fleur de Vigne,48.04611340,7.30516320
Colmar,PAUL & PIA - Welcome Home Hotel,48.07654046,7.34987363
Dijon,ibis Dijon Gare,47.32223149,5.02388611
Colmar,Hôtel Roi Soleil Colmar,48.11247800,7.36766875
Colmar,Maison Cliquot - Appartements Colmar Centre,48.07435847,7.35676107
Colmar,Castelnau,48.07049955,7.35058363
Colmar,Grand Hôtel Bristol,48.07245883,7.34755754
Colmar,Ibis Colmar Est - Hotel Restaurant en Alsace,48.07790332,7.40279764
Colmar,Le Loft,48.07606760,7.35838710
Colmar,Kyriad Colmar Centre Unterlinden,48.08601523,7.35729933
Besançon,Le Viotte King Size,47.24697300,6.02319800
Dijon,Kyriad Hotel Dijon Gare,47.32279604,5.02989829
Dijon,Hôtel des Ducs,47.32170512,5.04365332
Dijon,Ma Suite - Maison Tillot,47.32021840,5.03504810
Dijon,ibis Dijon Sud,47.27226918,5.00311777
Dijon,Kyriad Prestige Dijon Nord - Valmy,47.36067300,5.04935300
Dijon,VILLA14,47.32210320,5.03166650
Dijon,Hôtel Montchapet Dijon Centre,47.32742402,5.03345892
Dijon,ibis Styles Dijon Central,47.32312149,5.03729984
Eguisheim,Gîte au château fleuri,48.04287500,7.30672000
Eguisheim,James Vignoble Hôtel - Eguisheim,48.04496277,7.30157845
Eguisheim,Hotel Colmar Vignes Eguisheim,48.04327133,7.30412185
Eguisheim,Gîte de charme sur les remparts,48.04378640,7.30570510
Eguisheim,Auberge du Rempart,48.04215781,7.30737026
Eguisheim,Résidence Pierre & Vacances Le Clos d'Eguisheim,48.04502734,7.31185466
Grenoble,Adagio Grenoble Centre,45.18960902,5.71217850
Eguisheim,Hôtel Restaurant À la ville de Nancy,48.04349458,7.30439007
Colmar,Hôtel Roi Soleil Prestige Colmar,48.11283258,7.36520648
Eguisheim,Brit Hotel Confort La Ferme du Pape,48.04228862,7.30945140
Colmar,Gite Côté Jardin Colmar,48.07990300,7.36100800
Colmar,Hotel Saint-Martin,48.07641681,7.35935189
Strasbourg,Strasbourg Appart Rue du 22 Novembre,48.58254364,7.74379355
Colmar,Gîte de l'Ange,48.07851463,7.36037213
Colmar,Novotel Suites Colmar Centre,48.07161742,7.35999106
Colmar,PAUL & PIA - Welcome Home Hotel,48.07654046,7.34987363
Colmar,Hôtel Turenne,48.07192026,7.36053944
Colmar,Le Parc - Standing apartments in front of the Champ de Mars,48.07708620,7.35253250
Colmar,Relais & Châteaux La Maison Des Têtes,48.07859549,7.35552706
Colmar,Appartement Le 22 - Colmar Centre Parking Privatif en option,48.07551570,7.35665962
Colmar,L'Esquisse Hotel & Spa Colmar - Mgallery,48.07545714,7.35353217
Colmar,La Cour de Berthe Est,48.07682500,7.35648700
Colmar,Maison Cliquot - Appartements Colmar Centre,48.07435847,7.35676107
Colmar,Appartements centre ville Colmar 4 familles,48.07613440,7.36387950
Besançon,ibis Styles Besançon,47.25425346,6.02163970
Besançon,ibis Besançon Centre Ville,47.24045605,6.02599533
Besançon,Zenitude Hôtel-Résidences Les Hauts Du Chazal,47.22448656,5.95612407
Besançon,Hôtel de Paris,47.23856537,6.02532506
Besançon,Best Western Citadelle,47.23154100,6.02658033
Besançon,Hotel Restaurant Siatel Chateaufarine,47.21613222,5.94183326
Dijon,Hôtel Wilson - Les Collectionneurs,47.31585013,5.04426688
Besançon,All Suites Besançon,47.25435723,5.99548012
Dijon,Hôtel République,47.32570141,5.04478052
Dijon,Appart Hotel Montchapet Dijon Centre,47.32731300,5.03334300
Dijon,Comfort Hotel Dijon Sud - 21600 LONGVIC,47.27176415,5.04512519
Dijon,Mercure Dijon Centre Clemenceau,47.32814395,5.05142838
Dijon,Hôtel De Paris,47.32343058,5.03017455
Dijon,Vertigo | a Member of Design Hotels™,47.32428953,5.03427227
Grenoble,Hotel Lux,45.18952200,5.71622600
Grenoble,Maison Barbillon Grenoble,45.19079330,5.71669668
Grenoble,Residhome Grenoble Caserne De Bonne,45.18346987,5.72433829
Grenoble,Residhotel Le Central'Gare,45.19085898,5.71572438
Grenoble,Séjours & Affaires Grenoble Marie Curie,45.19439642,5.71059331
Eguisheim,Gîte le Petit Muscat à Eguisheim,48.04182290,7.30527944
Grenoble,Hôtel Victoria,45.18749400,5.72147200
Grenoble,Kyriad Grenoble Centre,45.16819994,5.71199477
Eguisheim,Le Victoria,48.04254270,7.30744990
Eguisheim,Résidence Vénus,48.04363894,7.30606377
Eguisheim,Gîte Nature à Eguisheim***,48.04270720,7.30442550
Eguisheim,Chez Jade et Ambre,48.04376970,7.30540000
Eguisheim,Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,48.04252897,7.30712727
Colmar,Maison 1934 - Colmar Gare & Parking gratuit,48.07188416,7.34382733
Eguisheim,Studio Eguisheim,48.04768310,7.31329150
Colmar,L'évidence,48.07782820,7.35491700
Colmar,Résidence Pierre & Vacances La Petite Venise,48.07093986,7.35386556
Colmar,LOFT,48.07614020,7.35987420
Colmar,Ibis Colmar Est - Hotel Restaurant en Alsace,48.07790332,7.40279764
Annecy,Aparthotel Adagio Annecy Centre,45.90320198,6.12267315
Colmar,Le coin 45,48.07482180,7.35755340
Colmar,Villa Élyane,48.07015577,7.34875850
Colmar,B&B Hôtel Colmar Expo,48.09630283,7.36164164
Colmar,Le Petit Parc,48.06900430,7.36106940
Besançon,Hotel Régina,47.23664000,6.02566400
Besançon,Ethic Etapes CIS de Besançon,47.25111839,5.99989772
Besançon,Zenitude Hôtel-Résidences La City,47.23568252,6.01401150
Besançon,Mercure Besancon Parc Micaud,47.24228752,6.03179455
Colmar,Felicita Vintage Appartements - Colmar City Center,48.07878291,7.35924926
Besançon,Hotel Victor Hugo & Spa,47.24741871,6.02364331
Besançon,ibis budget Besançon Centre Gare,47.24684641,6.02312028
Grenoble,Sublime T2 Victor Hugo hypercentre Grenoble,45.18936470,5.72574520
Grenoble,La Mezzanine - Grenoble Centre Gare - Appartement et Parking,45.18727150,5.71184820
Besançon,Résidence Charles Quint,47.23347773,6.03081581
Annecy,Hotel Novel Restaurant La Mamma,45.91902744,6.13181949
Annecy,Reflet du Veyrier Annecy avec parking et vue lac,45.89587060,6.13074370
Besançon,Premiere Classe Besancon Ecole Valentin,47.27044104,5.99827230
Colmar,The downtown cosy apartments,48.08210098,7.35861393
Besançon,Studio 402 au 15 rue Battant à Besançon,47.24091624,6.02029168
Grenoble,Residhotel Grenette,45.19056363,5.72448447
Grenoble,Résidence Le Patricia,45.19209970,5.72396229
Grenoble,Le Grand Hôtel Grenoble,45.19081504,5.72854802
Dijon,ibis Styles Dijon Sud Domaine De Beauregard 21600 Longvic,47.27126340,5.04308900
Grenoble,Hôtel d’Angleterre Grenoble Hyper-Centre,45.18920402,5.72537228
Grenoble,The Originals Residence KOSY appart'hôtels - Les Cèdres,45.17894378,5.73206306
Grenoble,Hotel Mercure Grenoble Centre Président,45.17849379,5.72029755
Eguisheim,Gîte l'Aubaine,48.04370220,7.30599767
Grenoble,Novotel Grenoble Centre,45.19069500,5.71259558
Eguisheim,Residence Le Clos d'Eguisheim,48.04479600,7.31163400
Eguisheim,Gite St Léon à Eguisheim,48.04286450,7.30612380
Eguisheim,Au coup de coeur,48.04378760,7.30496670
Grenoble,Okko Hotels Grenoble Jardin Hoche,45.18495018,5.72598981
Husseren-les-Châteaux,Hotel Spa Husseren Collections,48.03498767,7.27613837
Husseren-les-Châteaux,Chambres d'Hôtes Rachelle Schneider,48.03117684,7.27921352
Annecy,Zenitude Hôtel-Résidences Les Hauts d'Annecy,45.89074900,6.10775300
Annecy,Best Hotel Annecy,45.90074937,6.10030085
Wettolsheim,Hôtel Restaurant Logis La Palette,48.06059651,7.30352640
Annecy,Splendid Hotel Annecy,45.90067845,6.12744749
Annecy,Le Pélican,45.89701500,6.13154300
Annecy,Best Western Hotel International,45.89998968,6.11575842
Annecy,Le Reposoir - Appartement neuf 2 chambres avec terrasse & garage,45.91067930,6.13981430
Annecy,La Terrasse Saint Jean,45.89744700,6.11405400
Dijon,Logis Hotel Darcy Dijon Centre,47.32319058,5.03513396
Colmar,Les Appartements de Home Petite Venise,48.07406195,7.35946119
Colmar,Appartements des 2 Têtes,48.07853355,7.35494422
Colmar,Chez Thomas,48.08231130,7.34654790
Colmar,Appart' Charmant Piccola Venezia,48.07904490,7.36576600
Colmar,Tripiers Anis,48.07615541,7.35987420
Colmar,Gîte de l'Ange,48.07851463,7.36037213
Besançon,Duplex & balcon parc micaud,47.24204340,6.03309670
Besançon,ibis budget Besançon Ecole Valentin,47.27788606,5.99461377
Besançon,Brit Hotel Besancon l'Horloge,47.26358654,6.05153292
Colmar,Hôtel Turenne,48.07192026,7.36053944
Besançon,L’appart[é] BLACK superbe appartement pop !,47.24874380,6.02874180
Besançon,Zenitude Hôtel-Résidences Les Hauts Du Chazal,47.22448656,5.95612407
Besançon,Appart'Hôtel Luxapparts,47.23733956,6.03551203
Annecy,Le Studio,45.89716730,6.11741890
Besançon,Appartment Les Suites Du Parc,47.24603980,6.02316210
Besançon,Studio 402 au 15 rue Battant à Besançon,47.24091624,6.02029168
Besançon,ibis budget Besançon Ecole Valentin,47.27788606,5.99461377
Besançon,Brit Hotel Besancon l'Horloge,47.26358654,6.05153292
La Rochelle,HÔTEL DE VILLE 2,46.16012930,-1.15208100
Besançon,LA TERRASSE - HOME-ONE,47.24662870,6.02591850
Besançon,Appartment Les Suites Du Parc,47.24603980,6.02316210
La Rochelle,Superbe T2 de 45m² en hyper centre,46.15833400,-1.15561200
Besançon,Hotel Campanile Besançon Nord Ecole Valentin,47.27784785,5.99291325
Besançon,ibis Besançon la City,47.23549140,6.01498839
La Rochelle,Petite Roche,46.15987880,-1.14645180
La Rochelle,ALEIDA,46.16270354,-1.15040498
2 pièces,Appartement La Rochelle,46.14412600,-1.15713100
La Rochelle,Le Temple,46.15966290,-1.15018910
La Rochelle,Hôtel La Monnaie Art & Spa,46.15630080,-1.15810812
La Rochelle,Hôtel de Ville 1,46.16009400,-1.15208500
4 pièces,Appartement La Rochelle,46.15414800,-1.18252100
La Rochelle,Hôtel François 1er,46.16091143,-1.15203694
La Rochelle,Beautiful flat 2 minutes from the city centre of La Rochelle - Welkeys,46.15607740,-1.14678280
1 pièce,Appartement La Rochelle,46.15871400,-1.15536700
résidence familiale,L'otentik,46.15655948,-1.14679039
vaste T2 proximité République avec garage,Meublé de Tourisme Au Troubadour,47.32684990,5.03915040
Dijon,Hotel Victor Hugo,47.32651409,5.03357962
Besançon,LA TERRASSE - HOME-ONE,47.24662870,6.02591850
Dijon,Hôtel Le Chambellan,47.32178557,5.04516609
près de la Cité de la Gastronomie,Le Grand Cru,47.31377600,5.02852140
La Rochelle,Maison des Ambassadeurs,46.16282553,-1.15110219
Dijon,Appart’City Dijon – Toison D’or,47.35495715,5.03765523
Dijon,Adonis Dijon Maison Internationale,47.31329026,5.07199162
Besançon,Hotel Vauban,47.23986296,6.02139884
Grenoble,Les terrasses de Libération,45.17654590,5.71557740
Dijon,VILLA14,47.32210320,5.03166650
Grenoble,François 1er au Manoir,45.17559300,5.71373000
Hyper-centre Grenoble,Place de Metz,45.18745600,5.73006310
Grenoble,Paul Janet,45.18291030,5.73061720
Grenoble,Hotel Europole,45.19023755,5.71266398
Wintzenheim,Logement entier: Route des Vins.Wintzenheim,48.06809250,7.31303350
Grenoble,Les Appartements de Vallier,45.18037290,5.71150840
Grenoble,ibis Grenoble Centre Bastille,45.19052518,5.72641228
Annecy,Duplex au centre ville d'Annecy 3 pièces de 84m,45.89717180,6.12516140
Grenoble,Le balcon de l'Aigle,45.18257190,5.71753050
Annecy,Apartment Classified 3 stars near downtown and lake,45.90459100,6.12973700
Annecy,Best Western Plus Hotel Carlton Annecy,45.90034806,6.12239420
Annecy,Ibis Annecy - Cran-Gevrier,45.90760295,6.10762596
Annecy,Villa Pasteur - Apartment for 4 pers by the Lake,45.89717180,6.12516140
Annecy,Apartment with balcony in the city center,45.89867400,6.11759000
Grenoble,HAPPY APPART Gare Europole,45.18972877,5.71098658
Husseren-les-Châteaux,Hotel Spa Husseren Collections,48.03498767,7.27613837
Colmar,Confort et calme à Colmar,48.06901900,7.35451800
Dijon,Duplex au cœur de Dijon,47.32378195,5.04352195
Colmar,Sous les Tilleuls PARKING HYPERCENTRE 4-6 Personnes,48.07831426,7.35740174
Colmar,Le petit Colmarien hyper-centre,48.07754000,7.35617300
Colmar,Ibis Styles Colmar Nord,48.11068714,7.36243308
Besançon,Ethic Etapes CIS de Besançon,47.25111839,5.99989772
Besançon,Loveroom,47.23837980,6.02936790
Besançon,Ave de la vaite,47.25394720,6.04169602
Besançon,Non disponible,47.23160150,6.02630080
Besançon,Appartement Et Garage,47.25302090,6.03655820
Annecy,Icône Hôtel - Annecy,45.89714929,6.12265885
Annecy,Rivage Hôtel & Spa Annecy,45.90569900,6.15195300
Besançon,Ibis Budget Besançon Ouest,47.21596759,5.94308209
Besançon,LA DOLCEVITA SPA Chambre privative,47.24066844,6.01868773
La Rochelle,Bright studio with terrace and view on the port in La Rochelle - Welkeys,46.14023560,-1.16830640
La Rochelle,Nid douillet T2 wifi centre historique 3 étoiles,46.16228973,-1.14801427
centre de la Rochelle,Sur le vieux port,46.15754473,-1.15376090
Biarritz,Hôtel Maïtagaria,43.47897745,-1.56064063
3 pièces,Appartement La Rochelle,46.16234300,-1.14838200
La Rochelle,Portes de la Rochelle,46.13916100,-1.15723500
La Rochelle,21 Dupaty Le Studio,46.16004600,-1.15293620
La Rochelle,La Suite,46.15881300,-1.15373400
La Rochelle,Appartement centre ville et Marché,46.16246501,-1.14562822
La Rochelle,Le Pallicien - La Rochelle - île de Ré,46.16830220,-1.19901560
La Rochelle,UNE PENICHE DANS LE BASSIN À FLOT DU VIEUX PORT,46.15448886,-1.14989963
La Rochelle,La Résidence des Indes,46.15978600,-1.15603000
La Rochelle,Le Temple de La Rochelle,46.15888040,-1.15287610
1 pièce,Studio La Rochelle,46.14246900,-1.15493900
La Rochelle,Dormir dans un bateau - BOAT PARADISE HÔTEL,46.14091000,-1.16807000
La Rochelle,Le Studio Amelot,46.16037738,-1.14731593
proche gare et centre ville,Le Chasnot,47.24733250,6.02750230
La Rochelle,Charming flat near the Old Port,46.15755100,-1.14754300
La Rochelle,Superbe DUPLEX de 70m2 avec 2 CHAMBRES en HYPER CENTRE au CALME sur COUR classé 3 ETOILES avec PARKING en option,46.16275040,-1.14922810
Dijon,Odalys City Dijon Les Cordeliers,47.31827001,5.04011462
Dijon,Charmette,47.34220464,5.03962593
an IHG Hotel,Holiday Inn Express Dijon,47.32699910,5.07608727
Dijon,ibis Styles Dijon Central,47.32312149,5.03729984
Dijon,La bohème C.A,47.31822830,5.03331900
Dijon,ibis budget Dijon Saint Apollinaire,47.32960100,5.07727600
Dijon,Le Courbet Topdestination-dijon,47.31781200,5.03474700
Besançon,BnBesak La Gare Viotte,47.24704890,6.02557800
Grenoble,Hôtel Terminus,45.19107826,5.71559832
Annecy,Hôtel Les Muses,45.90611920,6.15546584
Annecy,Impérial Palace,45.90374699,6.14469409
Annecy,Comfortable Studio close to shops and 600 m from the lake Rated 2 stars,45.90760800,6.13521700
Annecy,Privilodges Le Royal - Apparthotel,45.90010167,6.12442464
Annecy,Le Répertoire du Lac - Appartement 1 chambres pour 2 ou 4 pers parking,45.89493710,6.12933450
Dijon,Hôtel Restaurant Du Stade,47.32172330,5.05321473
Annecy,Campanile Annecy - Cran Gevrier,45.90026967,6.10310644
Grenoble,Studio Grenoble Gare GEM PLACE PARKING GRATUIT,45.19142570,5.70906770
Grenoble,Le Hüb hostel - Grenoble,45.19287300,5.71191700
Grenoble,Le Pop'Art - Rent4night Grenoble,45.18565140,5.74387840
Grenoble,41 Vallier,45.17986580,5.70924250
Grenoble,Residhome Grenoble Caserne De Bonne,45.18346987,5.72433829
Grenoble,Okko Hotels Grenoble Jardin Hoche,45.18495018,5.72598981
Grenoble,JOLI STUDIO SUR GRENOBLE,45.18284450,5.71543280
gare à 50 mètres,joli 2 pieces en centre ville ,45.19015180,5.71631250
Colmar,Grand Hôtel Bristol,48.07245883,7.34755754
Gueberschwihr,Relais Du Vignoble,48.00430558,7.28070080
Wintzenheim,Hotel Restaurant Cristal,48.07390014,7.28547303
Colmar,Résidence Pierre & Vacances La Petite Venise,48.07093986,7.35386556
Colmar,Hotel Primo Colmar Centre,48.08151469,7.35728122
Husseren-les-Châteaux,Chambres d'Hôtes Rachelle Schneider,48.03117684,7.27921352
Rouffach,Le Domaine de Rouffach,47.96149384,7.29790449
Colmar,Odalys City Colmar La Rose d'Argent,48.07891558,7.36514839
Besançon,Beau Regard,47.24393777,6.03282173
Besançon,L’appart[é] Gold,47.24874380,6.02874180
Parking et Piscine,App Standing LeCarnot Centre Ville,47.24595930,6.02627190
Besançon,Appart'Hôtel Saint Exupery,47.25654205,6.02800190
La Rochelle,Bright flat near the city centre in La Rochelle - Welkeys,46.16136870,-1.16120920
appartement entier 2 à 4 personnes terrasse 25 m2 Besançon,L'île d'Olive,47.23667980,6.00761260
Biarritz,Apartment Château d'Arcadie,43.47504000,-1.56035632
Biarritz,Charming 1br at the heart of Biarritz 5 min walking to the beach - Welkeys,43.48279080,-1.55805530
Biarritz,Great studio in 6 min from the Côte des Basques beach Biarritz - Welkeys,43.47392850,-1.56545740
Biarritz,Modern studio with sea view on the Basque coast in Biarritz - Welkeys,43.48178140,-1.56828210
Biarritz,Résidence Helianthe,43.47852610,-1.56492450
1 pièce,Appartement Biarritz,43.48287260,-1.56082750
Biarritz,La Maison de la Côte studios et appartements,43.49019137,-1.55080241
Biarritz,Exceptionnel : hypercentre Biarritz T2 avec patio,43.48091572,-1.55737613
La Rochelle,Chez Julie,46.14601900,-1.14445400
1 pièce,Appartement La Rochelle,46.13960700,-1.16966700
La Rochelle,Centre Ville Location,46.16158900,-1.14572600
La Rochelle,Hotel Inn Design Resto Novo La Rochelle,46.16975862,-1.12158448
La Rochelle,Hotel de Ville 3,46.16009400,-1.15208500
3 pièces,Appartement La Rochelle,46.15897900,-1.15140200
La Rochelle,Marsault Ier - La Rochelle - île de Ré,46.16792020,-1.19903542
La Rochelle,Studio ou Duplex Centre Ville,46.16650851,-1.15814836
La Rochelle,L ORATOIRE 1,46.16366970,-1.15156210
La Rochelle,Séjour de rêve sur Yacht - BOAT PARADISE HÔTEL,46.14856156,-1.16363210
1 pièce,Studio La Rochelle,46.13913800,-1.16055800
La Rochelle,21 Dupaty 2 chambres,46.16004600,-1.15293620
La Rochelle,Hôtel La Monnaie Art & Spa,46.15630080,-1.15810812
La Rochelle,Villa NC30,46.16692352,-1.15739284
belle maison près du port,Le Farniente,46.14982270,-1.14468930
Besançon,Appartement avec sauna au pied de la citadelle,47.23384430,6.02879220
Besançon,Appart spa piscine HOME AND SPA,47.24563760,6.05595980
T2 République,Sur le Toit du Bureau,47.32710180,5.04320150
Dijon,Jordans Flat City 45 m2 centre historique,47.31970150,5.03897140
Dijon,La Chouette Dijonnaise,47.31922960,5.04612350
Dijon,LE COCON I HyperCentre Dijon I RENT IMMO,47.32749820,5.03853950
Dijon,Ibis budget Dijon Centre Clemenceau,47.32993600,5.05188000
Dijon,LE CONTEMPORAIN I Centre Historique Dijon I RENT IMMO,47.32163500,5.03641910
Dijon,Studio Dijon,47.30870801,5.06046749
Annecy,Impérial Palace,45.90374699,6.14469409
Grenoble,Séjours & Affaires Grenoble Marie Curie,45.19439642,5.71059331
Grenoble,HOME GANUSHA COSY 3 CHAMBRES PARKING GRATUIT BALCON,45.16334550,5.71176260
80m²,Appartement des 4 Saisons,45.18503497,5.74187530
Grenoble,Hotel Mercure Grenoble Centre Président,45.17849379,5.72029755
Grenoble,le Cosy Rock / Rent4night Grenoble,45.18565140,5.74387840
piscine,Studio Championnet,45.18642440,5.72160500
Grenoble,ibis Grenoble Centre Bastille,45.19052518,5.72641228
Grenoble,Mercure Grenoble Centre Alpotel,45.18327326,5.72969198
Colmar,Hôtel Roi Soleil Prestige Colmar,48.11283258,7.36520648
Wintzenheim,B&B Hôtel Colmar Vignobles Ouest,48.08389871,7.31371522
